age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,English Learning Method,English Residence,Length of English Residence,Accent
33.0,13.0,"tai chung, taiwan",taiwanese6,taiwanese,1,828,taiwan,False,academic,usa,2.5,3
25.0,5.0,"pokhara, nepal",nepali4,nepali,0,830,nepal,False,academic,usa,2.0,rem
23.0,13.0,"komsomolsk-on-amur, russia",russian18,russian,0,831,russia,False,academic,usa,1.0,11
47.0,13.0,"mostaganem, algeria",french24,french,0,832,algeria,False,academic,,0.0,2
21.0,10.0,"campinas, brazil",portuguese20,portuguese,0,833,brazil,False,academic,,0.0,9
40.0,17.0,"zhezkazgan, kazakhstan",russian19,russian,0,834,kazakhstan,False,academic,usa,7.0,rem
33.0,0.0,"prince rupert, british columbia, canada",english247,english,0,835,canada,False,naturalistic,canada,25.0,1
33.0,3.0,"moga, india",punjabi4,punjabi,1,836,india,False,academic,australia,3.0,10
31.0,2.0,"bombay, india",marathi3,marathi,0,837,india,False,academic,australia,4.0,10
22.0,8.0,"monterrey, mexico",spanish56,spanish,0,838,mexico,False,academic,,0.0,9
48.0,15.0,"forli, italy",italian15,italian,0,839,italy,False,academic,uk,6.0,14
18.0,0.0,"philadelphia, pennsylvania, usa",english248,english,1,840,usa,False,naturalistic,usa,18.0,1
23.0,15.0,"ostroleka, poland",polish9,polish,1,841,poland,False,academic,usa,1.0,rem
30.0,15.0,"wolanow, poland",polish10,polish,1,842,poland,False,academic,usa,6.0,rem
56.0,10.0,"warsaw, poland",polish11,polish,1,843,poland,False,academic,usa,5.0,rem
53.0,44.0,"akhtyrka, ukraine",ukrainian2,ukrainian,1,844,ukraine,False,academic,usa,10.0,6
64.0,10.0,"hubballi, karnataka, india",hindi5,hindi,1,845,india,False,academic,usa,40.0,10
29.0,27.0,"budapest, hungary",hungarian5,hungarian,1,846,hungary,False,academic,usa,2.0,rem
46.0,10.0,"brussels, belgium",dutch6,dutch,1,847,belgium,False,academic,usa,25.0,rem
31.0,8.0,"sofia, bulgaria",bulgarian8,bulgarian,1,848,bulgaria,False,academic,usa,6.0,12
54.0,12.0,"yerevan, armenia",armenian3,armenian,1,849,armenia,False,academic,usa,6.0,rem
29.0,0.0,"boston, massachusetts, usa",english249,english,1,850,usa,False,naturalistic,usa,29.0,rem
46.0,12.0,"lagos, nigeria",yoruba4,yoruba,0,851,nigeria,False,academic,"nigeria,usa",15.0,16
19.0,0.0,"chester, england, uk",english250,english,0,852,uk,False,naturalistic,uk,19.0,6
29.0,4.0,"kuwait city, kuwait",urdu4,urdu,0,854,kuwait,False,academic,usa,0.5,2
21.0,0.0,"mt. kisco, new york, usa",english251,english,0,855,usa,False,naturalistic,usa,21.0,rem
25.0,0.0,"san jose ca, california, usa",english252,english,1,856,usa,False,naturalistic,usa,25.0,1
21.0,0.0,"dublin, ireland",english253,english,0,857,ireland,False,naturalistic,ireland,21.0,7
39.0,0.0,"eugene, oregon, usa",english254,english,0,858,usa,False,naturalistic,usa,39.0,1
24.0,0.0,"oamaru, new zealand",english255,english,1,859,new zealand,False,naturalistic,newzealand,24.0,rem
20.0,12.0,"st. louis fr, france",french25,french,0,860,france,False,academic,uk,0.1,4
23.0,0.0,"laurinburg, north carolina, usa",english256,english,0,861,usa,False,naturalistic,usa,23.0,0
31.0,12.0,"qingyuan, guangdong, china",cantonese15,cantonese,1,862,china,False,academic,usa,5.5,3
24.0,0.0,"san diego, california, usa",english257,english,0,863,usa,False,naturalistic,usa,24.0,1
55.0,12.0,"odessa, ukraine",ukrainian3,ukrainian,1,864,ukraine,False,academic,usa,14.0,6
38.0,12.0,"chisinau, moldova",romanian12,romanian,1,865,moldova,False,academic,usa,7.0,rem
27.0,4.0,"new delhi, india",hindi6,hindi,1,866,india,False,academic,usa,1.0,10
60.0,5.0,"allahabad, utter pardesh, india",hindi7,hindi,1,867,india,False,academic,usa,30.0,10
33.0,28.0,"mitrovice, kosovo",albanian4,albanian,0,868,kosovo,False,academic,usa,5.0,rem
24.0,0.0,"kilkenny, ireland",english258,english,0,869,ireland,False,naturalistic,ireland,23.0,7
23.0,0.0,"singapore, singapore",english259,english,0,870,singapore,False,naturalistic,singapore,23.0,3
18.0,0.0,"phoenix, arizona, usa",english260,english,1,871,usa,False,naturalistic,usa,18.0,1
29.0,13.0,"taoyuan, taiwan",mandarin18,mandarin,1,872,taiwan,False,academic,,0.0,3
30.0,5.0,"victoria, british columbia, canada",finnish5,finnish,0,873,canada,False,,canada,30.0,rem
29.0,3.0,"hong kong, china",cantonese16,cantonese,1,874,china,False,academic,"usa,australia",4.0,3
59.0,0.0,"forestville, maryland, usa",english261,english,1,875,usa,False,naturalistic,usa,59.0,rem
60.0,0.0,"naylor, maryland, usa",english262,english,0,876,usa,False,naturalistic,usa,60.0,rem
56.0,4.0,"tanga, tanzania",kiswahili5,kiswahili,1,877,tanzania,False,naturalistic,"uganda,usa",8.5,rem
57.0,15.0,"prague, czech republic",czech4,czech,1,879,czech republic,False,academic,usa,16.0,rem
38.0,14.0,"budapest, hungary",hungarian6,hungarian,1,880,hungary,False,academic,"usa,uk",7.0,rem
31.0,11.0,"bremen, germany",german16,german,1,881,germany,False,academic,"uk,usa",4.0,13
53.0,10.0,"frankfurt, germany",german17,german,1,882,germany,False,academic,usa,8.0,13
40.0,20.0,"warsaw, poland",polish12,polish,0,883,poland,False,naturalistic,usa,6.0,rem
21.0,0.0,"oak forest, illinois, usa",english263,english,0,884,usa,False,naturalistic,usa,21.0,1
19.0,3.0,"hong kong, china",cantonese18,cantonese,0,885,china,False,academic,,0.0,3
33.0,11.0,"montevideo, uruguay",spanish57,spanish,0,886,uruguay,False,academic,"ireland,usa",6.0,9
32.0,8.0,"dar-es-salaam, tanzania",kiswahili6,kiswahili,1,887,tanzania,False,academic,usa,9.0,rem
24.0,15.0,"stip, macedonia",macedonian2,macedonian,0,888,macedonia,False,academic,usa,2.0,12
21.0,0.0,"freemont, california, usa",english264,english,0,889,usa,False,naturalistic,usa,21.0,1
31.0,0.0,"vancouver wa, washington, usa",english265,english,0,890,usa,False,naturalistic,usa,27.0,1
23.0,17.0,"sao paulo, brazil",portuguese21,portuguese,0,891,brazil,False,academic,,0.0,9
22.0,8.0,"kota kinabalu, malaysia",korean14,korean,1,892,malaysia,False,academic,usa,4.0,rem
29.0,6.0,"bad aussee, austria",german18,german,0,893,austria,False,academic,australia,7.0,rem
25.0,11.0,"vranje, serbia",serbian12,serbian,1,894,serbia,False,academic,usa,2.0,12
68.0,10.0,"amsterdam, netherlands",dutch7,dutch,0,895,netherlands,False,academic,usa,4.0,rem
35.0,12.0,"alphen aan de ryn, netherlands",dutch8,dutch,1,896,netherlands,False,academic,usa,0.1,rem
68.0,12.0,"almelo, netherlands",dutch9,dutch,1,897,netherlands,False,academic,usa,3.0,rem
26.0,10.0,"phrae, thailand",thai7,thai,1,898,thailand,False,academic,usa,2.8,3
18.0,0.0,"san diego, california, usa",english266,english,0,899,usa,False,,usa,18.0,1
66.0,0.0,"leeds, uk",english267,english,0,900,uk,False,naturalistic,uk,66.0,6
67.0,0.0,"leeds, uk",english268,english,1,901,uk,False,naturalistic,uk,67.0,6
22.0,0.0,"adelaide, australia",english269,english,1,902,australia,False,naturalistic,"australia,uk,usa",22.0,5
29.0,0.0,"cape town, south africa",english270,english,0,903,south africa,False,naturalistic,southafrica,29.0,rem
32.0,0.0,"cape town, south africa",english271,english,1,904,south africa,False,naturalistic,southafrica,32.0,rem
20.0,0.0,"dallas, texas, usa",english272,english,0,905,usa,False,naturalistic,usa,20.0,0
31.0,18.0,"bogota, colombia",spanish58,spanish,0,906,colombia,False,academic,usa,2.0,9
46.0,0.0,"blue bell, pennsylvania, usa",english273,english,0,907,usa,False,naturalistic,usa,46.0,1
31.0,5.0,"mayaguez, puerto rico",spanish59,spanish,1,908,puerto rico,False,naturalistic,usa,26.0,rem
25.0,0.0,"sydney, australia",english274,english,1,909,australia,False,naturalistic,australia,25.0,5
19.0,8.0,"imphal, india",hindi8,hindi,0,910,india,False,academic,usa,0.75,10
28.0,17.0,"kostanai, kazakhstan",russian20,russian,1,911,kazakhstan,False,academic,,0.0,rem
20.0,0.0,"clifton, new jersey, usa",english275,english,1,912,usa,False,naturalistic,usa,20.0,rem
39.0,12.0,"essen, belgium",dutch10,dutch,0,913,belgium,False,naturalistic,,0.0,rem
45.0,7.0,"singapore, singapore",hainanese1,hainanese,0,914,singapore,False,academic,australia,1.0,3
18.0,9.0,"santiago-dr, dominican republic",spanish60,spanish,1,915,dominican republic,False,naturalistic,usa,10.0,rem
27.0,13.0,"qinzhou, guangxi, china",mandarin19,mandarin,0,916,china,False,academic,australia,0.33,3
27.0,11.0,"montreal, quebec, canada",french26,french,1,917,canada,False,naturalistic,"usa,canada",4.0,rem
50.0,0.0,"chattanooga, tennessee, usa",english276,english,1,918,usa,False,naturalistic,usa,50.0,0
48.0,0.0,"hudson, new york, usa",english277,english,1,919,usa,False,naturalistic,usa,42.0,rem
23.0,10.0,"abu dhabi, united arab emirates",arabic22,arabic,1,920,united arab emirates,False,academic,,0.0,2
18.0,0.0,"augusta, georgia, usa",english278,english,1,921,usa,False,naturalistic,usa,18.0,0
30.0,0.0,"singapore, singapore",english279,english,1,922,singapore,False,naturalistic,singapore,30.0,3
31.0,10.0,"ruse, bulgaria",bulgarian9,bulgarian,1,923,bulgaria,False,academic,usa,9.0,12
67.0,39.0,"azuaga, spain",spanish61,spanish,0,924,spain,False,naturalistic,usa,30.0,9
63.0,19.0,"buenos aires, argentina",spanish62,spanish,1,925,argentina,False,academic,usa,41.0,9
27.0,9.0,"stuttgart, germany",turkish18,turkish,0,926,germany,False,academic,usa,2.0,rem
42.0,13.0,"al mahalla, egypt",arabic23,arabic,0,927,egypt,False,academic,usa,8.0,2
19.0,11.0,"offenbach, germany",german19,german,1,928,germany,False,academic,usa,0.1,13
41.0,14.0,"brugge, belgium",dutch11,dutch,0,929,belgium,False,academic,usa,5.0,rem
46.0,12.0,"babadag, romanian",romanian13,romanian,0,930,romanian,False,academic,"uk,usa",14.0,2
40.0,12.0,"ping tong, taiwan",mandarin20,mandarin,1,931,taiwan,False,academic,usa,5.0,3
38.0,12.0,"algiers, algeria",french27,french,1,932,algeria,False,academic,usa,8.0,2
43.0,17.0,"luanda, angola",portuguese22,portuguese,1,933,angola,False,naturalistic,usa,15.0,rem
52.0,5.0,"dar-es-salaam, tanzania",kiswahili7,kiswahili,1,934,tanzania,False,academic,"uk,usa",27.0,rem
19.0,0.0,"ramsey, isle of man",english280,english,1,935,isle of man,False,naturalistic,isleofman,19.0,rem
41.0,16.0,"chur, switzerland",german20,german,0,936,switzerland,False,academic,usa,0.5,rem
23.0,0.0,"ramsey mn, minnesota, usa",english281,english,0,937,usa,False,naturalistic,usa,23.0,1
29.0,10.0,"curitiba, brazil",portuguese23,portuguese,1,938,brazil,False,academic,southafrica,1.0,9
20.0,0.0,"tampa, florida, usa",english282,english,0,939,usa,False,naturalistic,usa,20.0,rem
18.0,8.0,"kiev, ukraine",ukrainian4,ukrainian,0,940,ukraine,False,academic,,0.0,6
52.0,12.0,"jerusalem, israel",hebrew7,hebrew,0,941,israel,False,naturalistic,usa,40.0,rem
40.0,14.0,"mantua, italy",italian16,italian,0,942,italy,False,academic,usa,9.0,14
20.0,11.0,"travnik, bosnia and herzegovina",bosnian4,bosnian,0,943,bosnia and herzegovina,False,academic,usa,1.3,12
25.0,6.0,"travnik, bosnia and herzegovina",bosnian5,bosnian,1,944,bosnia and herzegovina,False,academic,usa,0.4,12
25.0,11.0,"teslic, bosnia and herzegovina",serbian13,serbian,1,945,bosnia and herzegovina,False,academic,usa,2.75,12
31.0,11.0,"vlore, albania",albanian5,albanian,0,946,albania,False,academic,usa,8.0,rem
27.0,12.0,"tbilisi, republic of georgia",armenian4,armenian,1,947,republic of georgia,False,academic,usa,4.5,rem
24.0,11.0,"stip, macedonia",macedonian3,macedonian,0,948,macedonia,False,academic,usa,0.2,12
21.0,11.0,"stip, macedonia",macedonian4,macedonian,0,949,macedonia,False,academic,"uk,usa",2.75,12
38.0,11.0,"rijeka, croatia",croatian4,croatian,0,950,croatia,False,academic,usa,1.0,12
18.0,0.0,"pelham, new york, usa",english283,english,0,951,usa,False,naturalistic,usa,18.0,rem
33.0,0.0,"gainesville, florida, usa",english284,english,0,952,usa,False,naturalistic,usa,33.0,rem
23.0,12.0,"karachi, pakistan",urdu5,urdu,0,953,pakistan,False,academic,usa,8.5,rem
46.0,10.0,"moscow, russia",russian21,russian,1,954,russia,False,academic,usa,11.0,11
18.0,10.0,"kiev, ukraine",ukrainian5,ukrainian,0,955,ukraine,False,academic,,0.0,6
36.0,10.0,"oosterbeek, netherlands",dutch12,dutch,0,956,netherlands,False,academic,usa,0.5,rem
35.0,11.0,"port-au-prince, haiti",french28,french,1,957,haiti,False,naturalistic,usa,10.0,rem
22.0,14.0,"gryfino, western pomerania, poland",polish13,polish,0,958,poland,False,naturalistic,"canada,usa",1.3,rem
32.0,10.0,"la coruna, spain",spanish63,spanish,1,959,spain,False,academic,"uk,usa",4.0,9
22.0,11.0,"santos, brazil",portuguese24,portuguese,1,960,brazil,False,academic,,0.0,9
50.0,0.0,"melbourne, australia",english285,english,0,961,australia,False,naturalistic,"australia,hongkong,usa",50.0,5
28.0,12.0,"medellin, colombia",spanish64,spanish,0,962,colombia,False,academic,,0.0,9
36.0,7.0,"kandahar, afghanistan",pashto3,pashto,1,963,afghanistan,False,naturalistic,usa,17.0,rem
70.0,11.0,"riga, latvia",latvian2,latvian,1,964,latvia,False,naturalistic,"india,usa",57.0,rem
21.0,15.0,"dobrich, bulgaria",bulgarian10,bulgarian,1,965,bulgaria,False,academic,usa,2.5,12
24.0,16.0,"dobrich, bulgaria",bulgarian11,bulgarian,0,966,bulgaria,False,academic,usa,2.5,12
20.0,12.0,"kabul, afghanistan",dari3,dari,0,968,afghanistan,False,academic,usa,8.0,rem
23.0,21.0,"segou, mali",bambara5,bambara,1,969,mali,False,academic,usa,1.0,16
40.0,7.0,"cairo, egypt",arabic24,arabic,0,970,egypt,False,academic,uk,3.0,2
25.0,18.0,"istanbul, turkey",turkish19,turkish,0,971,turkey,False,academic,usa,0.7,rem
20.0,18.0,"rio de janeiro, brazil",portuguese25,portuguese,1,972,brazil,False,academic,usa,1.0,9
25.0,13.0,"costesti, moldova",romanian14,romanian,1,973,moldova,False,academic,usa,2.0,rem
37.0,5.0,"accra, ghana",ewe2,ewe,1,975,ghana,False,academic,usa,12.0,16
60.0,5.0,"accra, ghana",ga3,ga,1,976,ghana,False,academic,usa,1.0,16
21.0,0.0,"beaumont, texas, usa",english286,english,1,977,usa,False,naturalistic,usa,21.0,0
36.0,9.0,"hosanna, ethiopia",kambaata1,kambaata,0,978,ethiopia,False,academic,usa,12.0,rem
41.0,5.0,"accra, ghana",akan1,akan,0,979,ghana,False,academic,"ghana,usa",41.0,16
27.0,8.0,"bucharest, romania",romanian15,romanian,1,980,romania,False,naturalistic,,0.0,2
27.0,0.0,"singapore, singapore",english287,english,1,981,singapore,False,naturalistic,singapore,27.0,3
26.0,0.0,"st. louis, missouri, usa",english288,english,1,982,usa,False,naturalistic,usa,26.0,1
19.0,0.0,"fairfax, virginia, usa",english289,english,1,983,usa,False,naturalistic,usa,19.0,0
38.0,9.0,"chengdu, sichuan, china",mandarin21,mandarin,1,984,china,False,academic,usa,13.0,3
31.0,4.0,"addis ababa, ethiopia",amharic6,amharic,1,985,ethiopia,False,academic,usa,1.0,rem
20.0,0.0,"duluth, georgia, usa",english290,english,0,986,usa,False,naturalistic,usa,20.0,0
61.0,12.0,"kolkata, india",bengali9,bengali,1,987,india,False,academic,usa,0.5,10
26.0,20.0,"podgorica, montenegro",serbian14,serbian,1,988,montenegro,False,academic,usa,1.0,rem
38.0,13.0,"addis ababa, ethiopia",amharic7,amharic,0,989,ethiopia,False,academic,"kenya,usa",10.0,rem
30.0,12.0,"addis ababa, ethiopia",amharic8,amharic,1,990,ethiopia,False,academic,usa,20.0,rem
40.0,12.0,"addis ababa, ethiopia",amharic9,amharic,0,991,ethiopia,False,academic,"kenya,usa",7.0,rem
38.0,6.0,"douala, cameroon",bafang2,bafang,0,992,cameroon,False,academic,usa,5.0,16
30.0,11.0,"riga, latvia",russian22,russian,0,994,latvia,False,academic,usa,19.0,11
28.0,14.0,"turin, italy",italian17,italian,0,995,italy,False,naturalistic,usa,3.0,14
25.0,9.0,"bucharest, romania",romanian16,romanian,1,996,romania,False,academic,usa,8.5,2
21.0,15.0,"yerevan, armenia",armenian5,armenian,1,997,armenia,False,academic,usa,0.5,rem
29.0,19.0,"gonder, ethiopia",amharic10,amharic,1,998,ethiopia,False,naturalistic,usa,10.0,rem
54.0,15.0,"mango, togo",moba1,moba,0,999,togo,False,academic,usa,10.0,16
39.0,13.0,"lautem, timor-leste",fataluku1,fataluku,0,1000,timor-leste,False,academic,"usa,australia",2.5,rem
51.0,7.0,"durame, ethiopia",kambaata2,kambaata,0,1002,ethiopia,False,academic,usa,11.0,rem
33.0,10.0,"zwolle, netherlands",dutch13,dutch,1,1003,netherlands,False,academic,usa,0.5,rem
35.0,12.0,"zwolle, netherlands",dutch14,dutch,1,1004,netherlands,False,academic,,0.0,rem
42.0,40.0,"pusan, south korea",korean15,korean,0,1005,south korea,False,academic,usa,1.0,3
30.0,13.0,"nonsan, south korea",korean16,korean,1,1006,south korea,False,academic,usa,0.2,3
21.0,8.0,"cheju-do, south korea",korean17,korean,0,1007,south korea,False,academic,usa,0.3,3
24.0,18.0,"conakry, guinea",susu1,susu,0,1008,guinea,False,academic,usa,1.0,16
18.0,6.0,"peshawar, pakistan",pashto4,pashto,1,1010,pakistan,False,academic,"canada,usa",11.0,rem
38.0,5.0,"ramun, israel (occupied territory)",arabic25,arabic,0,1011,israel (occupied territory),False,naturalistic,usa,33.0,rem
43.0,14.0,"amman, jordan",arabic26,arabic,1,1012,jordan,False,academic,usa,28.0,2
70.0,10.0,"jerusalem, israel",arabic27,arabic,0,1013,israel,False,academic,usa,30.0,rem
28.0,3.0,"bombay, india",gujarati5,gujarati,1,1016,india,False,academic,usa,4.0,10
39.0,11.0,"haikou, hainan, china",mandarin22,mandarin,1,1019,china,False,academic,usa,3.0,3
42.0,7.0,"mulanje, malawi",chichewa1,chichewa,0,1020,malawi,False,academic,"malawi,usa",42.0,rem
54.0,10.0,"cannes, france",french29,french,1,1021,france,False,academic,usa,26.0,4
51.0,12.0,"hosanna, ethiopia",hadiyya1,hadiyya,0,1022,ethiopia,False,academic,"uk,usa",8.5,rem
37.0,12.0,"kinshasa, democratic republic of congo",french30,french,0,1023,democratic republic of congo,False,academic,usa,12.0,rem
19.0,15.0,"ulaanbaatar, mongolia",mongolian4,mongolian,0,1024,mongolia,False,academic,usa,1.0,rem
29.0,22.0,"zenica, bosnia and herzegovina",bosnian6,bosnian,1,1025,bosnia and herzegovina,False,naturalistic,usa,8.0,12
18.0,0.0,"belize city, belize",english291,english,0,1026,belize,False,naturalistic,"belize,usa",18.0,rem
20.0,10.0,"uddevalla, sweden",swedish9,swedish,0,1027,sweden,False,academic,,0.0,15
42.0,12.0,"malakal, sudan",shilluk1,shilluk,0,1028,sudan,False,academic,usa,10.0,rem
34.0,6.0,"khartoum, sudan",bari1,bari,0,1029,sudan,False,academic,usa,6.0,rem
36.0,7.0,"khartoum, sudan",bari2,bari,0,1030,sudan,False,academic,usa,5.0,rem
56.0,28.0,"kimulaza, uige, angola",kikongo2,kikongo,0,1031,angola,False,academic,usa,28.0,rem
30.0,11.0,"hosanna, ethiopia",hadiyya2,hadiyya,0,1032,ethiopia,False,academic,usa,4.0,rem
54.0,8.0,"hosanna, ethiopia",kambaata3,kambaata,0,1033,ethiopia,False,academic,"uk,usa",14.0,rem
49.0,7.0,"kano, nigeria",hausa1,hausa,0,1034,nigeria,False,academic,"nigeria,usa",28.0,16
46.0,10.0,"bauchi, nigeria",hausa2,hausa,0,1035,nigeria,False,academic,"nigeria,usa",46.0,16
47.0,6.0,"malumfashi, nigeria",hausa3,hausa,1,1036,nigeria,False,academic,"nigeria,usa",47.0,16
45.0,16.0,"byumba, rwanda",rwanda1,rwanda,0,1038,rwanda,False,academic,usa,14.0,rem
62.0,10.0,"kano, nigeria",hausa4,hausa,0,1039,nigeria,False,academic,"nigeria,uk,usa",62.0,16
35.0,5.0,"lagos, nigeria",igbo3,igbo,0,1040,nigeria,False,academic,"nigeria,usa",35.0,16
42.0,3.0,"nyeri, kenya",kiswahili8,kiswahili,1,1041,kenya,False,naturalistic,"kenya,usa",42.0,rem
33.0,10.0,"yabello, burana, ethiopia",oromo2,oromo,0,1042,ethiopia,False,academic,usa,5.5,rem
20.0,8.0,"grugliasco, italy",italian18,italian,0,1043,italy,False,academic,uk,1.0,14
46.0,13.0,"kao-hsiung, taiwan",mandarin23,mandarin,1,1044,taiwan,False,academic,usa,22.0,3
52.0,10.0,"berchtesgaden, germany",bavarian2,bavarian,1,1045,germany,False,academic,usa,15.0,rem
29.0,13.0,"toyama, japan",japanese11,japanese,1,1046,japan,False,academic,usa,4.5,3
43.0,12.0,"maine, niger",hausa5,hausa,1,1047,niger,False,academic,"niger,usa",13.5,16
48.0,6.0,"kano, nigeria",hausa6,hausa,0,1048,nigeria,False,academic,"nigeria,usa",48.0,16
48.0,6.0,"kaduna, nigeria",kanuri1,kanuri,1,1049,nigeria,False,academic,"nigeria,usa",48.0,16
52.0,7.0,"sokoto, nigeria",hausa7,hausa,0,1050,nigeria,False,academic,"nigeria,usa",52.0,16
38.0,0.0,"kansas city, missouri, usa",english292,english,0,1051,usa,False,naturalistic,usa,38.0,1
